"","common_name","sci_name","year","route_num","mbbs_county","count","Percent_change_from_previous_year"
"25070","Barred Owl","Strix varia",2015,5,"durham",1,0
"25071","Barred Owl","Strix varia",2018,1,"durham",2,100
"25072","Barred Owl","Strix varia",2020,1,"durham",1,-50
"25073","Barred Owl","Strix varia",2021,1,"durham",1,0
"25074","Barred Owl","Strix varia",2022,4,"durham",1,0
"25075","Barred Owl","Strix varia",2022,5,"durham",1,0
"25076","Belted Kingfisher","Megaceryle alcyon",2003,2,"durham",1,NA
"25077","Belted Kingfisher","Megaceryle alcyon",2006,7,"durham",1,0
"25078","Belted Kingfisher","Megaceryle alcyon",2011,5,"durham",1,0
"25079","Belted Kingfisher","Megaceryle alcyon",2012,2,"durham",1,0
"25080","Belted Kingfisher","Megaceryle alcyon",2022,2,"durham",1,0
"25081","Black Vulture","Coragyps atratus",2005,1,"durham",6,NA
"25082","Black Vulture","Coragyps atratus",2007,7,"durham",1,-83.3333333333333
"25083","Black Vulture","Coragyps atratus",2016,8,"durham",2,100
"25084","Black Vulture","Coragyps atratus",2018,1,"durham",1,-50
"25085","Black Vulture","Coragyps atratus",2018,2,"durham",1,0
"25086","Black Vulture","Coragyps atratus",2019,4,"durham",2,100
"25087","Black Vulture","Coragyps atratus",2020,1,"durham",2,0
"25088","Black Vulture","Coragyps atratus",2020,2,"durham",3,50
"25089","Black Vulture","Coragyps atratus",2020,4,"durham",1,-66.6666666666667
"25090","Black Vulture","Coragyps atratus",2021,1,"durham",4,300
"25091","Black Vulture","Coragyps atratus",2022,1,"durham",2,-50
"25092","Black Vulture","Coragyps atratus",2023,1,"durham",2,0
"25093","Black Vulture","Coragyps atratus",2023,6,"durham",1,-50
"25094","Blue Grosbeak","Passerina caerulea",2002,2,"durham",1,NA
"25095","Blue Grosbeak","Passerina caerulea",2002,4,"durham",2,NA
"25096","Blue Grosbeak","Passerina caerulea",2002,7,"durham",1,NA
"25097","Blue Grosbeak","Passerina caerulea",2003,1,"durham",6,500
"25098","Blue Grosbeak","Passerina caerulea",2003,2,"durham",3,-50
"25099","Blue Grosbeak","Passerina caerulea",2003,3,"durham",1,-66.6666666666667
"25100","Blue Grosbeak","Passerina caerulea",2003,4,"durham",2,100
"25101","Blue Grosbeak","Passerina caerulea",2003,7,"durham",2,0
"25102","Blue Grosbeak","Passerina caerulea",2004,1,"durham",2,0
"25103","Blue Grosbeak","Passerina caerulea",2004,7,"durham",2,0
"25104","Blue Grosbeak","Passerina caerulea",2005,1,"durham",2,0
"25105","Blue Grosbeak","Passerina caerulea",2005,4,"durham",2,0
"25106","Blue Grosbeak","Passerina caerulea",2005,7,"durham",4,100
"25107","Blue Grosbeak","Passerina caerulea",2005,8,"durham",1,-75
"25108","Blue Grosbeak","Passerina caerulea",2006,1,"durham",5,400
"25109","Blue Grosbeak","Passerina caerulea",2006,4,"durham",3,-40
"25110","Blue Grosbeak","Passerina caerulea",2006,5,"durham",1,-66.6666666666667
"25111","Blue Grosbeak","Passerina caerulea",2006,7,"durham",5,400
"25112","Blue Grosbeak","Passerina caerulea",2006,8,"durham",2,-60
"25113","Blue Grosbeak","Passerina caerulea",2007,1,"durham",2,0
"25114","Blue Grosbeak","Passerina caerulea",2007,2,"durham",3,50
"25115","Blue Grosbeak","Passerina caerulea",2007,4,"durham",4,33.3333333333333
"25116","Blue Grosbeak","Passerina caerulea",2007,7,"durham",5,25
"25117","Blue Grosbeak","Passerina caerulea",2008,1,"durham",3,-40
"25118","Blue Grosbeak","Passerina caerulea",2008,2,"durham",1,-66.6666666666667
"25119","Blue Grosbeak","Passerina caerulea",2008,4,"durham",2,100
"25120","Blue Grosbeak","Passerina caerulea",2008,7,"durham",3,50
"25121","Blue Grosbeak","Passerina caerulea",2009,1,"durham",4,33.3333333333333
"25122","Blue Grosbeak","Passerina caerulea",2009,4,"durham",3,-25
"25123","Blue Grosbeak","Passerina caerulea",2009,7,"durham",3,0
"25124","Blue Grosbeak","Passerina caerulea",2010,1,"durham",2,-33.3333333333333
"25125","Blue Grosbeak","Passerina caerulea",2010,7,"durham",3,50
"25126","Blue Grosbeak","Passerina caerulea",2011,1,"durham",3,0
"25127","Blue Grosbeak","Passerina caerulea",2011,4,"durham",3,0
"25128","Blue Grosbeak","Passerina caerulea",2011,7,"durham",3,0
"25129","Blue Grosbeak","Passerina caerulea",2011,8,"durham",4,33.3333333333333
"25130","Blue Grosbeak","Passerina caerulea",2012,1,"durham",2,-50
"25131","Blue Grosbeak","Passerina caerulea",2012,2,"durham",1,-50
"25132","Blue Grosbeak","Passerina caerulea",2012,4,"durham",2,100
"25133","Blue Grosbeak","Passerina caerulea",2012,7,"durham",3,50
"25134","Blue Grosbeak","Passerina caerulea",2012,8,"durham",7,133.333333333333
"25135","Blue Grosbeak","Passerina caerulea",2013,1,"durham",1,-85.7142857142857
"25136","Blue Grosbeak","Passerina caerulea",2013,4,"durham",1,0
"25137","Blue Grosbeak","Passerina caerulea",2013,7,"durham",3,200
"25138","Blue Grosbeak","Passerina caerulea",2013,8,"durham",3,0
"25139","Blue Grosbeak","Passerina caerulea",2014,4,"durham",2,-33.3333333333333
"25140","Blue Grosbeak","Passerina caerulea",2014,5,"durham",1,-50
"25141","Blue Grosbeak","Passerina caerulea",2014,8,"durham",5,400
"25142","Blue Grosbeak","Passerina caerulea",2015,1,"durham",2,-60
"25143","Blue Grosbeak","Passerina caerulea",2015,5,"durham",1,-50
"25144","Blue Grosbeak","Passerina caerulea",2015,7,"durham",1,0
"25145","Blue Grosbeak","Passerina caerulea",2015,8,"durham",3,200
"25146","Blue Grosbeak","Passerina caerulea",2016,1,"durham",2,-33.3333333333333
"25147","Blue Grosbeak","Passerina caerulea",2016,7,"durham",2,0
"25148","Blue Grosbeak","Passerina caerulea",2016,8,"durham",7,250
"25149","Blue Grosbeak","Passerina caerulea",2017,1,"durham",3,-57.1428571428571
"25150","Blue Grosbeak","Passerina caerulea",2017,7,"durham",2,-33.3333333333333
"25151","Blue Grosbeak","Passerina caerulea",2017,8,"durham",4,100
"25152","Blue Grosbeak","Passerina caerulea",2018,1,"durham",5,25
"25153","Blue Grosbeak","Passerina caerulea",2018,2,"durham",3,-40
"25154","Blue Grosbeak","Passerina caerulea",2018,6,"durham",1,-66.6666666666667
"25155","Blue Grosbeak","Passerina caerulea",2018,7,"durham",3,200
"25156","Blue Grosbeak","Passerina caerulea",2018,8,"durham",3,0
"25157","Blue Grosbeak","Passerina caerulea",2019,1,"durham",6,100
"25158","Blue Grosbeak","Passerina caerulea",2019,2,"durham",3,-50
"25159","Blue Grosbeak","Passerina caerulea",2019,4,"durham",4,33.3333333333333
"25160","Blue Grosbeak","Passerina caerulea",2019,7,"durham",2,-50
"25161","Blue Grosbeak","Passerina caerulea",2019,8,"durham",7,250
"25162","Blue Grosbeak","Passerina caerulea",2020,1,"durham",4,-42.8571428571429
"25163","Blue Grosbeak","Passerina caerulea",2020,2,"durham",1,-75
"25164","Blue Grosbeak","Passerina caerulea",2020,4,"durham",5,400
"25165","Blue Grosbeak","Passerina caerulea",2020,7,"durham",2,-60
"25166","Blue Grosbeak","Passerina caerulea",2020,8,"durham",7,250
"25167","Blue Grosbeak","Passerina caerulea",2021,1,"durham",6,-14.2857142857143
"25168","Blue Grosbeak","Passerina caerulea",2021,4,"durham",4,-33.3333333333333
"25169","Blue Grosbeak","Passerina caerulea",2021,5,"durham",1,-75
"25170","Blue Grosbeak","Passerina caerulea",2021,7,"durham",4,300
"25171","Blue Grosbeak","Passerina caerulea",2021,8,"durham",4,0
"25172","Blue Grosbeak","Passerina caerulea",2022,1,"durham",5,25
"25173","Blue Grosbeak","Passerina caerulea",2022,2,"durham",3,-40
"25174","Blue Grosbeak","Passerina caerulea",2022,3,"durham",1,-66.6666666666667
"25175","Blue Grosbeak","Passerina caerulea",2022,4,"durham",2,100
"25176","Blue Grosbeak","Passerina caerulea",2022,7,"durham",3,50
"25177","Blue Grosbeak","Passerina caerulea",2022,8,"durham",1,-66.6666666666667
"25178","Blue Grosbeak","Passerina caerulea",2023,1,"durham",5,400
"25179","Blue Grosbeak","Passerina caerulea",2023,2,"durham",2,-60
"25180","Blue Grosbeak","Passerina caerulea",2023,4,"durham",1,-50
"25181","Blue Grosbeak","Passerina caerulea",2023,7,"durham",9,800
"25182","Blue Grosbeak","Passerina caerulea",2023,8,"durham",4,-55.5555555555556
"25183","Blue Jay","Cyanocitta cristata",2002,1,"durham",3,NA
"25184","Blue Jay","Cyanocitta cristata",2002,2,"durham",6,NA
"25185","Blue Jay","Cyanocitta cristata",2002,3,"durham",13,NA
"25186","Blue Jay","Cyanocitta cristata",2002,4,"durham",1,NA
"25187","Blue Jay","Cyanocitta cristata",2002,5,"durham",10,NA
"25188","Blue Jay","Cyanocitta cristata",2002,6,"durham",4,NA
"25189","Blue Jay","Cyanocitta cristata",2002,7,"durham",5,NA
"25190","Blue Jay","Cyanocitta cristata",2002,8,"durham",1,NA
"25191","Blue Jay","Cyanocitta cristata",2003,1,"durham",4,300
"25192","Blue Jay","Cyanocitta cristata",2003,2,"durham",3,-25
"25193","Blue Jay","Cyanocitta cristata",2003,3,"durham",15,400
"25194","Blue Jay","Cyanocitta cristata",2003,4,"durham",2,-86.6666666666667
"25195","Blue Jay","Cyanocitta cristata",2003,5,"durham",9,350
"25196","Blue Jay","Cyanocitta cristata",2003,6,"durham",2,-77.7777777777778
"25197","Blue Jay","Cyanocitta cristata",2003,7,"durham",2,0
"25198","Blue Jay","Cyanocitta cristata",2003,8,"durham",2,0
"25199","Blue Jay","Cyanocitta cristata",2004,1,"durham",1,-50
"25200","Blue Jay","Cyanocitta cristata",2004,2,"durham",4,300
"25201","Blue Jay","Cyanocitta cristata",2004,3,"durham",15,275
"25202","Blue Jay","Cyanocitta cristata",2004,4,"durham",2,-86.6666666666667
"25203","Blue Jay","Cyanocitta cristata",2004,5,"durham",11,450
"25204","Blue Jay","Cyanocitta cristata",2004,6,"durham",8,-27.2727272727273
"25205","Blue Jay","Cyanocitta cristata",2004,7,"durham",2,-75
"25206","Blue Jay","Cyanocitta cristata",2005,1,"durham",3,50
"25207","Blue Jay","Cyanocitta cristata",2005,2,"durham",5,66.6666666666667
"25208","Blue Jay","Cyanocitta cristata",2005,3,"durham",3,-40
"25209","Blue Jay","Cyanocitta cristata",2005,4,"durham",1,-66.6666666666667
"25210","Blue Jay","Cyanocitta cristata",2005,5,"durham",7,600
"25211","Blue Jay","Cyanocitta cristata",2005,6,"durham",8,14.2857142857143
"25212","Blue Jay","Cyanocitta cristata",2005,7,"durham",3,-62.5
"25213","Blue Jay","Cyanocitta cristata",2005,8,"durham",2,-33.3333333333333
"25214","Blue Jay","Cyanocitta cristata",2006,2,"durham",3,50
"25215","Blue Jay","Cyanocitta cristata",2006,3,"durham",6,100
"25216","Blue Jay","Cyanocitta cristata",2006,4,"durham",2,-66.6666666666667
"25217","Blue Jay","Cyanocitta cristata",2006,5,"durham",10,400
"25218","Blue Jay","Cyanocitta cristata",2006,6,"durham",1,-90
"25219","Blue Jay","Cyanocitta cristata",2006,7,"durham",4,300
"25220","Blue Jay","Cyanocitta cristata",2006,8,"durham",4,0
"25221","Blue Jay","Cyanocitta cristata",2007,1,"durham",5,25
"25222","Blue Jay","Cyanocitta cristata",2007,2,"durham",3,-40
"25223","Blue Jay","Cyanocitta cristata",2007,3,"durham",15,400
"25224","Blue Jay","Cyanocitta cristata",2007,5,"durham",5,-66.6666666666667
"25225","Blue Jay","Cyanocitta cristata",2007,6,"durham",1,-80
"25226","Blue Jay","Cyanocitta cristata",2007,7,"durham",3,200
"25227","Blue Jay","Cyanocitta cristata",2007,8,"durham",4,33.3333333333333
"25228","Blue Jay","Cyanocitta cristata",2008,1,"durham",3,-25
"25229","Blue Jay","Cyanocitta cristata",2008,2,"durham",5,66.6666666666667
"25230","Blue Jay","Cyanocitta cristata",2008,3,"durham",8,60
"25231","Blue Jay","Cyanocitta cristata",2008,4,"durham",2,-75
"25232","Blue Jay","Cyanocitta cristata",2008,5,"durham",4,100
"25233","Blue Jay","Cyanocitta cristata",2008,6,"durham",4,0
"25234","Blue Jay","Cyanocitta cristata",2008,7,"durham",3,-25
"25235","Blue Jay","Cyanocitta cristata",2008,8,"durham",3,0
"25236","Blue Jay","Cyanocitta cristata",2009,1,"durham",1,-66.6666666666667
"25237","Blue Jay","Cyanocitta cristata",2009,2,"durham",4,300
"25238","Blue Jay","Cyanocitta cristata",2009,3,"durham",6,50
"25239","Blue Jay","Cyanocitta cristata",2009,4,"durham",1,-83.3333333333333
"25240","Blue Jay","Cyanocitta cristata",2009,5,"durham",7,600
"25241","Blue Jay","Cyanocitta cristata",2009,6,"durham",2,-71.4285714285714
"25242","Blue Jay","Cyanocitta cristata",2009,7,"durham",2,0
"25243","Blue Jay","Cyanocitta cristata",2010,1,"durham",1,-50
"25244","Blue Jay","Cyanocitta cristata",2010,2,"durham",1,0
"25245","Blue Jay","Cyanocitta cristata",2010,3,"durham",8,700
"25246","Blue Jay","Cyanocitta cristata",2010,5,"durham",4,-50
"25247","Blue Jay","Cyanocitta cristata",2010,6,"durham",7,75
"25248","Blue Jay","Cyanocitta cristata",2010,7,"durham",1,-85.7142857142857
"25249","Blue Jay","Cyanocitta cristata",2011,1,"durham",4,300
"25250","Blue Jay","Cyanocitta cristata",2011,2,"durham",1,-75
"25251","Blue Jay","Cyanocitta cristata",2011,3,"durham",2,100
"25252","Blue Jay","Cyanocitta cristata",2011,4,"durham",2,0
"25253","Blue Jay","Cyanocitta cristata",2011,5,"durham",8,300
"25254","Blue Jay","Cyanocitta cristata",2011,6,"durham",1,-87.5
"25255","Blue Jay","Cyanocitta cristata",2011,7,"durham",5,400
"25256","Blue Jay","Cyanocitta cristata",2011,8,"durham",2,-60
"25257","Blue Jay","Cyanocitta cristata",2012,1,"durham",4,100
"25258","Blue Jay","Cyanocitta cristata",2012,2,"durham",3,-25
"25259","Blue Jay","Cyanocitta cristata",2012,3,"durham",7,133.333333333333
"25260","Blue Jay","Cyanocitta cristata",2012,4,"durham",6,-14.2857142857143
"25261","Blue Jay","Cyanocitta cristata",2012,5,"durham",1,-83.3333333333333
"25262","Blue Jay","Cyanocitta cristata",2012,6,"durham",7,600
"25263","Blue Jay","Cyanocitta cristata",2012,7,"durham",1,-85.7142857142857
"25264","Blue Jay","Cyanocitta cristata",2012,8,"durham",2,100
"25265","Blue Jay","Cyanocitta cristata",2013,2,"durham",6,200
"25266","Blue Jay","Cyanocitta cristata",2013,3,"durham",3,-50
"25267","Blue Jay","Cyanocitta cristata",2013,4,"durham",1,-66.6666666666667
"25268","Blue Jay","Cyanocitta cristata",2013,5,"durham",4,300
"25269","Blue Jay","Cyanocitta cristata",2013,6,"durham",2,-50
"25270","Blue Jay","Cyanocitta cristata",2013,7,"durham",1,-50
"25271","Blue Jay","Cyanocitta cristata",2013,8,"durham",4,300
"25272","Blue Jay","Cyanocitta cristata",2014,2,"durham",5,25
"25273","Blue Jay","Cyanocitta cristata",2014,3,"durham",6,20
"25274","Blue Jay","Cyanocitta cristata",2014,5,"durham",7,16.6666666666667
"25275","Blue Jay","Cyanocitta cristata",2014,6,"durham",3,-57.1428571428571
"25276","Blue Jay","Cyanocitta cristata",2014,8,"durham",2,-33.3333333333333
"25277","Blue Jay","Cyanocitta cristata",2015,2,"durham",2,0
"25278","Blue Jay","Cyanocitta cristata",2015,3,"durham",7,250
"25279","Blue Jay","Cyanocitta cristata",2015,5,"durham",9,28.5714285714286
"25280","Blue Jay","Cyanocitta cristata",2015,6,"durham",8,-11.1111111111111
"25281","Blue Jay","Cyanocitta cristata",2015,7,"durham",2,-75
"25282","Blue Jay","Cyanocitta cristata",2015,8,"durham",1,-50
"25283","Blue Jay","Cyanocitta cristata",2016,3,"durham",10,900
"25284","Blue Jay","Cyanocitta cristata",2016,5,"durham",6,-40
"25285","Blue Jay","Cyanocitta cristata",2016,6,"durham",5,-16.6666666666667
"25286","Blue Jay","Cyanocitta cristata",2016,7,"durham",1,-80
"25287","Blue Jay","Cyanocitta cristata",2016,8,"durham",4,300
"25288","Blue Jay","Cyanocitta cristata",2017,1,"durham",3,-25
"25289","Blue Jay","Cyanocitta cristata",2017,2,"durham",10,233.333333333333
"25290","Blue Jay","Cyanocitta cristata",2017,3,"durham",1,-90
"25291","Blue Jay","Cyanocitta cristata",2017,6,"durham",5,400
"25292","Blue Jay","Cyanocitta cristata",2017,7,"durham",1,-80
"25293","Blue Jay","Cyanocitta cristata",2017,8,"durham",2,100
"25294","Blue Jay","Cyanocitta cristata",2018,1,"durham",4,100
"25295","Blue Jay","Cyanocitta cristata",2018,2,"durham",2,-50
"25296","Blue Jay","Cyanocitta cristata",2018,3,"durham",1,-50
"25297","Blue Jay","Cyanocitta cristata",2018,4,"durham",6,500
"25298","Blue Jay","Cyanocitta cristata",2018,5,"durham",2,-66.6666666666667
"25299","Blue Jay","Cyanocitta cristata",2018,6,"durham",5,150
"25300","Blue Jay","Cyanocitta cristata",2018,7,"durham",2,-60
"25301","Blue Jay","Cyanocitta cristata",2018,8,"durham",3,50
"25302","Blue Jay","Cyanocitta cristata",2019,1,"durham",4,33.3333333333333
"25303","Blue Jay","Cyanocitta cristata",2019,2,"durham",6,50
"25304","Blue Jay","Cyanocitta cristata",2019,3,"durham",4,-33.3333333333333
"25305","Blue Jay","Cyanocitta cristata",2019,4,"durham",2,-50
"25306","Blue Jay","Cyanocitta cristata",2019,5,"durham",3,50
"25307","Blue Jay","Cyanocitta cristata",2019,6,"durham",8,166.666666666667
"25308","Blue Jay","Cyanocitta cristata",2019,7,"durham",3,-62.5
"25309","Blue Jay","Cyanocitta cristata",2019,8,"durham",1,-66.6666666666667
"25310","Blue Jay","Cyanocitta cristata",2020,1,"durham",4,300
"25311","Blue Jay","Cyanocitta cristata",2020,2,"durham",4,0
"25312","Blue Jay","Cyanocitta cristata",2020,3,"durham",8,100
"25313","Blue Jay","Cyanocitta cristata",2020,5,"durham",5,-37.5
"25314","Blue Jay","Cyanocitta cristata",2020,6,"durham",3,-40
"25315","Blue Jay","Cyanocitta cristata",2020,7,"durham",1,-66.6666666666667
"25316","Blue Jay","Cyanocitta cristata",2021,1,"durham",14,1300
"25317","Blue Jay","Cyanocitta cristata",2021,4,"durham",1,-92.8571428571429
"25318","Blue Jay","Cyanocitta cristata",2021,5,"durham",1,0
"25319","Blue Jay","Cyanocitta cristata",2021,6,"durham",5,400
"25320","Blue Jay","Cyanocitta cristata",2021,7,"durham",1,-80
"25321","Blue Jay","Cyanocitta cristata",2021,8,"durham",3,200
"25322","Blue Jay","Cyanocitta cristata",2022,1,"durham",3,0
"25323","Blue Jay","Cyanocitta cristata",2022,2,"durham",5,66.6666666666667
"25324","Blue Jay","Cyanocitta cristata",2022,4,"durham",1,-80
"25325","Blue Jay","Cyanocitta cristata",2022,5,"durham",1,0
"25326","Blue Jay","Cyanocitta cristata",2022,6,"durham",2,100
"25327","Blue Jay","Cyanocitta cristata",2022,7,"durham",3,50
"25328","Blue Jay","Cyanocitta cristata",2022,8,"durham",9,200
"25329","Blue Jay","Cyanocitta cristata",2023,1,"durham",1,-88.8888888888889
"25330","Blue Jay","Cyanocitta cristata",2023,2,"durham",6,500
"25331","Blue Jay","Cyanocitta cristata",2023,3,"durham",4,-33.3333333333333
"25332","Blue Jay","Cyanocitta cristata",2023,5,"durham",3,-25
"25333","Blue Jay","Cyanocitta cristata",2023,7,"durham",3,0
"25334","Blue Jay","Cyanocitta cristata",2023,8,"durham",4,33.3333333333333
"25335","Blue-gray Gnatcatcher","Polioptila caerulea",2002,1,"durham",11,NA
"25336","Blue-gray Gnatcatcher","Polioptila caerulea",2002,2,"durham",7,NA
"25337","Blue-gray Gnatcatcher","Polioptila caerulea",2002,3,"durham",3,NA
"25338","Blue-gray Gnatcatcher","Polioptila caerulea",2002,4,"durham",3,NA
"25339","Blue-gray Gnatcatcher","Polioptila caerulea",2002,5,"durham",12,NA
"25340","Blue-gray Gnatcatcher","Polioptila caerulea",2002,7,"durham",8,NA
"25341","Blue-gray Gnatcatcher","Polioptila caerulea",2002,8,"durham",12,NA
"25342","Blue-gray Gnatcatcher","Polioptila caerulea",2003,1,"durham",1,-91.6666666666667
"25343","Blue-gray Gnatcatcher","Polioptila caerulea",2003,2,"durham",4,300
"25344","Blue-gray Gnatcatcher","Polioptila caerulea",2003,3,"durham",4,0
"25345","Blue-gray Gnatcatcher","Polioptila caerulea",2003,4,"durham",8,100
"25346","Blue-gray Gnatcatcher","Polioptila caerulea",2003,5,"durham",17,112.5
"25347","Blue-gray Gnatcatcher","Polioptila caerulea",2003,7,"durham",6,-64.7058823529412
"25348","Blue-gray Gnatcatcher","Polioptila caerulea",2003,8,"durham",13,116.666666666667
"25349","Blue-gray Gnatcatcher","Polioptila caerulea",2004,1,"durham",3,-76.9230769230769
"25350","Blue-gray Gnatcatcher","Polioptila caerulea",2004,2,"durham",13,333.333333333333
"25351","Blue-gray Gnatcatcher","Polioptila caerulea",2004,3,"durham",5,-61.5384615384615
"25352","Blue-gray Gnatcatcher","Polioptila caerulea",2004,4,"durham",24,380
"25353","Blue-gray Gnatcatcher","Polioptila caerulea",2004,5,"durham",17,-29.1666666666667
"25354","Blue-gray Gnatcatcher","Polioptila caerulea",2004,6,"durham",1,-94.1176470588235
"25355","Blue-gray Gnatcatcher","Polioptila caerulea",2004,7,"durham",10,900
"25356","Blue-gray Gnatcatcher","Polioptila caerulea",2004,8,"durham",20,100
"25357","Blue-gray Gnatcatcher","Polioptila caerulea",2005,1,"durham",3,-85
"25358","Blue-gray Gnatcatcher","Polioptila caerulea",2005,2,"durham",12,300
"25359","Blue-gray Gnatcatcher","Polioptila caerulea",2005,3,"durham",8,-33.3333333333333
"25360","Blue-gray Gnatcatcher","Polioptila caerulea",2005,4,"durham",7,-12.5
"25361","Blue-gray Gnatcatcher","Polioptila caerulea",2005,5,"durham",4,-42.8571428571429
"25362","Blue-gray Gnatcatcher","Polioptila caerulea",2005,6,"durham",2,-50
"25363","Blue-gray Gnatcatcher","Polioptila caerulea",2005,7,"durham",7,250
"25364","Blue-gray Gnatcatcher","Polioptila caerulea",2005,8,"durham",9,28.5714285714286
"25365","Blue-gray Gnatcatcher","Polioptila caerulea",2006,1,"durham",9,0
"25366","Blue-gray Gnatcatcher","Polioptila caerulea",2006,2,"durham",6,-33.3333333333333
"25367","Blue-gray Gnatcatcher","Polioptila caerulea",2006,3,"durham",3,-50
"25368","Blue-gray Gnatcatcher","Polioptila caerulea",2006,4,"durham",12,300
"25369","Blue-gray Gnatcatcher","Polioptila caerulea",2006,5,"durham",5,-58.3333333333333
"25370","Blue-gray Gnatcatcher","Polioptila caerulea",2006,6,"durham",1,-80
"25371","Blue-gray Gnatcatcher","Polioptila caerulea",2006,7,"durham",5,400
"25372","Blue-gray Gnatcatcher","Polioptila caerulea",2006,8,"durham",11,120
"25373","Blue-gray Gnatcatcher","Polioptila caerulea",2007,1,"durham",5,-54.5454545454545
"25374","Blue-gray Gnatcatcher","Polioptila caerulea",2007,2,"durham",9,80
"25375","Blue-gray Gnatcatcher","Polioptila caerulea",2007,3,"durham",7,-22.2222222222222
"25376","Blue-gray Gnatcatcher","Polioptila caerulea",2007,4,"durham",11,57.1428571428571
"25377","Blue-gray Gnatcatcher","Polioptila caerulea",2007,5,"durham",11,0
"25378","Blue-gray Gnatcatcher","Polioptila caerulea",2007,6,"durham",1,-90.9090909090909
"25379","Blue-gray Gnatcatcher","Polioptila caerulea",2007,7,"durham",5,400
"25380","Blue-gray Gnatcatcher","Polioptila caerulea",2007,8,"durham",6,20
"25381","Blue-gray Gnatcatcher","Polioptila caerulea",2008,1,"durham",8,33.3333333333333
"25382","Blue-gray Gnatcatcher","Polioptila caerulea",2008,2,"durham",13,62.5
"25383","Blue-gray Gnatcatcher","Polioptila caerulea",2008,3,"durham",5,-61.5384615384615
"25384","Blue-gray Gnatcatcher","Polioptila caerulea",2008,4,"durham",15,200
"25385","Blue-gray Gnatcatcher","Polioptila caerulea",2008,5,"durham",24,60
"25386","Blue-gray Gnatcatcher","Polioptila caerulea",2008,7,"durham",11,-54.1666666666667
"25387","Blue-gray Gnatcatcher","Polioptila caerulea",2008,8,"durham",8,-27.2727272727273
"25388","Blue-gray Gnatcatcher","Polioptila caerulea",2009,1,"durham",4,-50
"25389","Blue-gray Gnatcatcher","Polioptila caerulea",2009,2,"durham",14,250
"25390","Blue-gray Gnatcatcher","Polioptila caerulea",2009,3,"durham",1,-92.8571428571429
"25391","Blue-gray Gnatcatcher","Polioptila caerulea",2009,4,"durham",17,1600
"25392","Blue-gray Gnatcatcher","Polioptila caerulea",2009,5,"durham",21,23.5294117647059
"25393","Blue-gray Gnatcatcher","Polioptila caerulea",2009,7,"durham",8,-61.9047619047619
"25394","Blue-gray Gnatcatcher","Polioptila caerulea",2010,1,"durham",1,-87.5
"25395","Blue-gray Gnatcatcher","Polioptila caerulea",2010,2,"durham",6,500
"25396","Blue-gray Gnatcatcher","Polioptila caerulea",2010,3,"durham",1,-83.3333333333333
"25397","Blue-gray Gnatcatcher","Polioptila caerulea",2010,5,"durham",5,400
"25398","Blue-gray Gnatcatcher","Polioptila caerulea",2010,7,"durham",6,20
"25399","Blue-gray Gnatcatcher","Polioptila caerulea",2011,1,"durham",6,0
"25400","Blue-gray Gnatcatcher","Polioptila caerulea",2011,2,"durham",14,133.333333333333
"25401","Blue-gray Gnatcatcher","Polioptila caerulea",2011,3,"durham",1,-92.8571428571429
"25402","Blue-gray Gnatcatcher","Polioptila caerulea",2011,4,"durham",8,700
"25403","Blue-gray Gnatcatcher","Polioptila caerulea",2011,5,"durham",5,-37.5
"25404","Blue-gray Gnatcatcher","Polioptila caerulea",2011,7,"durham",6,20
"25405","Blue-gray Gnatcatcher","Polioptila caerulea",2011,8,"durham",12,100
"25406","Blue-gray Gnatcatcher","Polioptila caerulea",2012,2,"durham",3,-75
"25407","Blue-gray Gnatcatcher","Polioptila caerulea",2012,3,"durham",1,-66.6666666666667
"25408","Blue-gray Gnatcatcher","Polioptila caerulea",2012,4,"durham",9,800
"25409","Blue-gray Gnatcatcher","Polioptila caerulea",2012,7,"durham",4,-55.5555555555556
"25410","Blue-gray Gnatcatcher","Polioptila caerulea",2012,8,"durham",9,125
"25411","Blue-gray Gnatcatcher","Polioptila caerulea",2013,1,"durham",2,-77.7777777777778
"25412","Blue-gray Gnatcatcher","Polioptila caerulea",2013,2,"durham",8,300
"25413","Blue-gray Gnatcatcher","Polioptila caerulea",2013,3,"durham",6,-25
"25414","Blue-gray Gnatcatcher","Polioptila caerulea",2013,4,"durham",9,50
"25415","Blue-gray Gnatcatcher","Polioptila caerulea",2013,7,"durham",7,-22.2222222222222
"25416","Blue-gray Gnatcatcher","Polioptila caerulea",2013,8,"durham",13,85.7142857142857
"25417","Blue-gray Gnatcatcher","Polioptila caerulea",2014,1,"durham",3,-76.9230769230769
"25418","Blue-gray Gnatcatcher","Polioptila caerulea",2014,2,"durham",7,133.333333333333
"25419","Blue-gray Gnatcatcher","Polioptila caerulea",2014,3,"durham",6,-14.2857142857143
"25420","Blue-gray Gnatcatcher","Polioptila caerulea",2014,4,"durham",20,233.333333333333
"25421","Blue-gray Gnatcatcher","Polioptila caerulea",2014,6,"durham",3,-85
"25422","Blue-gray Gnatcatcher","Polioptila caerulea",2014,8,"durham",13,333.333333333333
"25423","Blue-gray Gnatcatcher","Polioptila caerulea",2015,1,"durham",3,-76.9230769230769
"25424","Blue-gray Gnatcatcher","Polioptila caerulea",2015,2,"durham",5,66.6666666666667
"25425","Blue-gray Gnatcatcher","Polioptila caerulea",2015,6,"durham",2,-60
